Hacienda Yunguilla;58.05;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;5;58.05;58.05;1/6/2022;14.5;5.8665
Hacienda Yunguilla;58.05;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;5;58.05;58.05;1/6/2022;14.5;5.87
Hacienda Yunguilla;11.61;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;1;11.61;11.61;1/6/2022;14.5;4.8879
Hacienda Yunguilla;11.61;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;1;11.61;11.61;1/6/2022;14.5;4.89
Hacienda Yunguilla;32.13;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;2;21.42;21.42;1/6/2022;14.5;5.8665
Hacienda Yunguilla;32.13;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;1;10.71;10.71;1/6/2022;14.5;4.8879
Hacienda Yunguilla;32.13;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;3;32.13;10.71;1/6/2022;29;10.75
Hacienda Yunguilla;11.61;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;11.61;11.61;1/6/2022;14.5;5.8665
Hacienda Yunguilla;11.61;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;11.61;11.61;1/6/2022;14.5;5.87
Hacienda Yunguilla;11.61;CAFE 1200;ALIMENTOS;CAFE;CAFE;Caf‚ 1200 grano claro kilo ;1;11.61;11.61;1/6/2022;14.99;5.6103
Hacienda Yunguilla;11.61;CAFE 1200;ALIMENTOS;CAFE;CAFE;Caf‚ 1200 grano claro kilo ;1;11.61;11.61;1/6/2022;14.99;5.61
Hacienda Yunguilla;46.44;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;4;46.44;46.44;1/6/2022;14.5;4.8879
Hacienda Yunguilla;46.44;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;4;46.44;46.44;1/6/2022;14.5;4.89
Hacienda Yunguilla;22.5;OTROS;ALIMENTOS;MANJAR;MANJAR;MANJAR 1200 X 250G;1;0;0;1/6/2022;1.56;1.0646
Hacienda Yunguilla;22.5;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido  340 gr;6;22.5;22.5;1/6/2022;5.99;2.2191
Hacienda Yunguilla;22.5;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido  340 gr;7;22.5;22.5;1/6/2022;7.55;3.28
Hacienda Yunguilla;9;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;3;9;9;1/6/2022;3;1.5
Hacienda Yunguilla;9;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;3;9;9;1/6/2022;3;1.5
Hacienda Yunguilla;7.49;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido  340 gr;2;7.49;7.49;1/6/2022;5.99;2.2191
Hacienda Yunguilla;7.49;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido  340 gr;2;7.49;7.49;1/6/2022;5.99;2.22
Hacienda Yunguilla;34.82;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;11.6;11.6;1/6/2022;14.5;5.8665
Hacienda Yunguilla;34.82;CAFE 1200;ALIMENTOS;CAFE;CAFE;Caf‚ 1200 grano claro kilo ;1;11.61;11.61;1/6/2022;14.99;5.6103
Hacienda Yunguilla;34.82;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;1;11.61;11.61;1/6/2022;14.5;4.8879
Hacienda Yunguilla;34.82;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;3;34.82;11.61;1/6/2022;43.99;16.36
Hacienda Yunguilla;10.71;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;10.71;10.71;2/6/2022;14.5;5.8665
Hacienda Yunguilla;10.71;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;10.71;10.71;2/6/2022;14.5;5.87
Hacienda Yunguilla;12.76;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;10.36;10.36;2/6/2022;14.5;5.8665
Hacienda Yunguilla;12.76;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;1;2.4;2.4;2/6/2022;3;1.5
Hacienda Yunguilla;12.76;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;2;12.76;2.4;2/6/2022;17.5;7.37
VENTAS;25.57;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;6;15.535716;15.54;2/6/2022;4.29;1.7341
VENTAS;25.57;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido  340 gr;3;10.03125;10.03;2/6/2022;5.99;2.2191
VENTAS;25.57;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;9;25.57;15.54;2/6/2022;10.28;3.95
VENTAS;18.38;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;6;18.375;18.38;2/6/2022;4.29;1.7341
VENTAS;18.38;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;6;18.38;18.38;2/6/2022;4.29;1.73
Hacienda Yunguilla;3.51;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;1;2.4;2.4;2/6/2022;3;1.5
Hacienda Yunguilla;3.51;OTROS;ALIMENTOS;MANJAR;MANJAR;MANJAR 1200 X 250G;1;1.11;1.11;2/6/2022;1.56;1.0646
Hacienda Yunguilla;3.51;OTROS;ALIMENTOS;MANJAR;MANJAR;MANJAR 1200 X 250G;2;3.51;1.11;2/6/2022;4.56;2.56
Hacienda Yunguilla;10.36;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;10.36;10.36;2/6/2022;14.5;5.8665
Hacienda Yunguilla;10.36;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;10.36;10.36;2/6/2022;14.5;5.87
Hacienda Yunguilla;6;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;2;6;6;2/6/2022;3;1.5
Hacienda Yunguilla;6;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;2;6;6;2/6/2022;3;1.5
Hacienda Yunguilla;3.06;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;1;3.06;3.06;2/6/2022;4.29;1.7341
Hacienda Yunguilla;3.06;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;1;3.06;3.06;2/6/2022;4.29;1.73
Hacienda Yunguilla;9.21;OTROS;ALIMENTOS;MANJAR;MANJAR;MANJAR 1200 X 250G;5;6.21;6.21;2/6/2022;1.56;1.0646
Hacienda Yunguilla;9.21;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;1;3;3;2/6/2022;3;1.5
Hacienda Yunguilla;9.21;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;6;9.21;3;2/6/2022;4.56;2.56
Hacienda Yunguilla;57.82;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;10;18.21;18.21;2/6/2022;4.29;1.7341
Hacienda Yunguilla;57.82;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido  340 gr;17;39.61;39.61;2/6/2022;5.99;2.2191
Hacienda Yunguilla;57.82;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido  340 gr;27;57.82;39.61;2/6/2022;10.28;3.95
Hacienda Yunguilla;27.26;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200 grano 500 gr;2;5.41;5.41;2/6/2022;5.99;2.5776
Hacienda Yunguilla;27.26;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;12;21.8496;21.85;2/6/2022;4.29;1.7341
Hacienda Yunguilla;27.26;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;14;27.26;21.85;2/6/2022;10.28;4.31
Hacienda Yunguilla;12.18;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;1;3;3;6/6/2022;3;1.5
Hacienda Yunguilla;12.18;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;3;9.18;9.18;6/6/2022;4.29;1.7341
Hacienda Yunguilla;12.18;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;4;12.18;9.18;6/6/2022;7.29;3.23
Hacienda Yunguilla;5.36;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;2;5.36;5.36;6/6/2022;4.29;1.7341
Hacienda Yunguilla;5.36;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;2;5.36;5.36;6/6/2022;4.29;1.73
Hacienda Yunguilla;10.36;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;10.36;10.36;6/6/2022;14.5;5.8665
Hacienda Yunguilla;10.36;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;10.36;10.36;6/6/2022;14.5;5.87
Hacienda Yunguilla;10.36;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;10.36;10.36;6/6/2022;14.5;5.8665
Hacienda Yunguilla;10.36;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;10.36;10.36;6/6/2022;14.5;5.87
Hacienda Yunguilla;59.52;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;24;59.52;59.52;7/6/2022;4.29;1.7341
Hacienda Yunguilla;59.52;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;24;59.52;59.52;7/6/2022;4.29;1.73
Hacienda Yunguilla;29.76;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;12;29.76;29.76;7/6/2022;4.29;1.7341
Hacienda Yunguilla;29.76;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;12;29.76;29.76;7/6/2022;4.29;1.73
Hacienda Yunguilla;59.52;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;24;59.52;59.52;7/6/2022;4.29;1.7341
Hacienda Yunguilla;59.52;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;24;59.52;59.52;7/6/2022;4.29;1.73
Hacienda Yunguilla;58.02;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;5;58.02;58.02;7/6/2022;14.5;5.8665
Hacienda Yunguilla;58.02;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;5;58.02;58.02;7/6/2022;14.5;5.87
Hacienda Yunguilla;10.36;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;10.36;10.36;7/6/2022;14.5;5.8665
Hacienda Yunguilla;10.36;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;10.36;10.36;7/6/2022;14.5;5.87
Hacienda Yunguilla;43.39;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;3;32.1399;32.14;7/6/2022;14.5;5.8665
Hacienda Yunguilla;43.39;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido  340 gr;3;11.25;11.25;7/6/2022;5.99;2.2191
Hacienda Yunguilla;43.39;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido  340 gr;6;43.39;11.25;7/6/2022;20.49;8.09
Hacienda Yunguilla;22.32;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;2;22.32;22.32;8/6/2022;14.5;4.8879
Hacienda Yunguilla;22.32;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;2;22.32;22.32;8/6/2022;14.5;4.89
Hacienda Yunguilla;13.49;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano  340 gr;3;13.4901;13.49;8/6/2022;6.29;2.0912
Hacienda Yunguilla;13.49;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano  340 gr;3;13.49;13.49;8/6/2022;6.29;2.09
Hacienda Yunguilla;11.61;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;11.61;11.61;8/6/2022;14.5;5.8665
Hacienda Yunguilla;11.61;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;11.61;11.61;8/6/2022;14.5;5.87
Hacienda Yunguilla;62.5;CAFE 1200;ALIMENTOS;CAFE;CAFE;Caf‚ 1200 grano claro kilo ;5;62.5;62.5;8/6/2022;14.99;5.6103
Hacienda Yunguilla;62.5;CAFE 1200;ALIMENTOS;CAFE;CAFE;Caf‚ 1200 grano claro kilo ;5;62.5;62.5;8/6/2022;14.99;5.61
Hacienda Yunguilla;8.56;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido  340 gr;2;8.56;8.56;9/6/2022;5.99;2.2191
Hacienda Yunguilla;8.56;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido  340 gr;2;8.56;8.56;9/6/2022;5.99;2.22
Hacienda Yunguilla;38.49;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;15;38.49;38.49;9/6/2022;4.29;1.7341
Hacienda Yunguilla;38.49;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;15;38.49;38.49;9/6/2022;4.29;1.73
Hacienda Yunguilla;5.22;OTROS;ALIMENTOS;MANJAR;MANJAR;MANJAR 1200 X 250G;1;1.39;1.39;9/6/2022;1.56;1.0646
Hacienda Yunguilla;5.22;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;1;3.83;3.83;9/6/2022;4.29;1.7341
Hacienda Yunguilla;5.22;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;2;5.22;3.83;9/6/2022;5.85;2.8
Hacienda Yunguilla;53.57;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;5;53.57;53.57;9/6/2022;14.5;4.8879
Hacienda Yunguilla;53.57;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;5;53.57;53.57;9/6/2022;14.5;4.89
Hacienda Yunguilla;64.29;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;6;64.29;64.29;10/6/2022;14.5;5.8665
Hacienda Yunguilla;64.29;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;6;64.29;64.29;10/6/2022;14.5;5.87
Hacienda Yunguilla;11.98;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;1;2.4;2.4;10/6/2022;3;1.5
Hacienda Yunguilla;11.98;CAFE 1200;ALIMENTOS;MIEL Y JALEAS;MIEL;MIEL 1200  YUNGUILLA x 300 G;2;9.58;9.58;10/6/2022;5.99;2.0971
Hacienda Yunguilla;11.98;CAFE 1200;ALIMENTOS;MIEL Y JALEAS;MIEL;MIEL 1200  YUNGUILLA x 300 G;3;11.98;9.58;10/6/2022;8.99;3.6
Hacienda Yunguilla;3.51;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;1;2.4;2.4;10/6/2022;3;1.5
Hacienda Yunguilla;3.51;OTROS;ALIMENTOS;MANJAR;MANJAR;MANJAR 1200 X 250G;1;1.11;1.11;10/6/2022;1.56;1.0646
Hacienda Yunguilla;3.51;OTROS;ALIMENTOS;MANJAR;MANJAR;MANJAR 1200 X 250G;2;3.51;1.11;10/6/2022;4.56;2.56
Hacienda Yunguilla;12.51;OTROS;ALIMENTOS;MANJAR;MANJAR;MANJAR 1200 X 500G;1;2.15;2.15;10/6/2022;3.01;2.134
Hacienda Yunguilla;12.51;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;10.36;10.36;10/6/2022;14.5;5.8665
Hacienda Yunguilla;12.51;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;2;12.51;10.36;10/6/2022;17.51;8
Hacienda Yunguilla;140;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;CAFE 1200 GRANO X 3 KILOS;5;140;140;13/6/2022;31.35;15.8017
Hacienda Yunguilla;140;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;CAFE 1200 GRANO X 3 KILOS;5;140;140;13/6/2022;31.35;15.8
Hacienda Yunguilla;32.13;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;3;32.13;32.13;13/6/2022;14.5;4.8879
Hacienda Yunguilla;32.13;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;3;32.13;32.13;13/6/2022;14.5;4.89
Hacienda Yunguilla;25.9;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;2;25.9;25.9;13/6/2022;14.5;5.8665
Hacienda Yunguilla;25.9;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;2;25.9;25.9;13/6/2022;14.5;5.87
Hacienda Yunguilla;29.76;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;12;29.76;29.76;13/6/2022;4.29;1.7341
Hacienda Yunguilla;29.76;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;12;29.76;29.76;13/6/2022;4.29;1.73
Hacienda Yunguilla;10.71;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;10.71;10.71;14/6/2022;14.5;5.8665
Hacienda Yunguilla;10.71;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;10.71;10.71;14/6/2022;14.5;5.87
Hacienda Yunguilla;20.06;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;3;7.2;7.2;14/6/2022;3;1.5
Hacienda Yunguilla;20.06;OTROS;ALIMENTOS;MANJAR;MANJAR;MANJAR 1200 X 250G;2;2.5;2.5;14/6/2022;1.56;1.0646
Hacienda Yunguilla;20.06;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;10.36;10.36;14/6/2022;14.5;5.8665
Hacienda Yunguilla;20.06;OTROS;ALIMENTOS;MANJAR;MANJAR;MANJAR 1200 X 250G;6;20.06;2.5;14/6/2022;19.06;8.43
Hacienda Yunguilla;32.13;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;3;32.13;32.13;14/6/2022;14.5;5.8665
Hacienda Yunguilla;32.13;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;3;32.13;32.13;14/6/2022;14.5;5.87
Hacienda Yunguilla;8.04;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;3;8.04;8.04;14/6/2022;4.29;1.7341
Hacienda Yunguilla;8.04;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;3;8.04;8.04;14/6/2022;4.29;1.73
Hacienda Yunguilla;5.35;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido  340 gr;1;5.35;5.35;14/6/2022;5.99;2.2191
Hacienda Yunguilla;5.35;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido  340 gr;1;5.35;5.35;14/6/2022;5.99;2.22
Hacienda Yunguilla;9.61;OTROS;ALIMENTOS;MANJAR;MANJAR;MANJAR 1200 X 250G;2;2.78;2.78;14/6/2022;1.56;1.0646
Hacienda Yunguilla;9.61;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;1;3;3;14/6/2022;3;1.5
Hacienda Yunguilla;9.61;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;1;3.83;3.83;14/6/2022;4.29;1.7341
Hacienda Yunguilla;9.61;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;4;9.61;3.83;14/6/2022;8.85;4.3
Hacienda Yunguilla;23.22;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;2;23.22;23.22;14/6/2022;14.5;5.8665
Hacienda Yunguilla;23.22;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;2;23.22;23.22;14/6/2022;14.5;5.87
Hacienda Yunguilla;24.45;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200ÿ molido 250 gr;4;12.84;12.84;14/6/2022;4.29;1.7341
Hacienda Yunguilla;24.45;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;1;11.61;11.61;14/6/2022;14.5;5.8665
Hacienda Yunguilla;24.45;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;5;24.45;11.61;14/6/2022;18.79;7.6
Hacienda Yunguilla;34.82;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;3;34.8201;34.82;14/6/2022;14.5;5.8665
Hacienda Yunguilla;34.82;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  molido kilo;3;34.82;34.82;14/6/2022;14.5;5.87
Hacienda Yunguilla;3;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;1;3;3;15/6/2022;3;1.5
Hacienda Yunguilla;3;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;1;3;3;15/6/2022;3;1.5
Hacienda Yunguilla;4.24;OTROS;ALIMENTOS;MANJAR;MANJAR;MANJAR 1200 X 250G;1;1.24;1.24;15/6/2022;1.56;1.0646
Hacienda Yunguilla;4.24;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;1;3;3;15/6/2022;3;1.5
Hacienda Yunguilla;4.24;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;2;4.24;3;15/6/2022;4.56;2.56
Hacienda Yunguilla;107.1;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;10;107.1;107.1;15/6/2022;14.5;4.8879
Hacienda Yunguilla;107.1;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;10;107.1;107.1;15/6/2022;14.5;4.89
Hacienda Yunguilla;21.43;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;2;21.43;21.43;15/6/2022;14.5;4.8879
Hacienda Yunguilla;21.43;CAFE 1200;ALIMENTOS;ALIMENTO;CAFE;Caf‚ 1200  grano kilo;2;21.43;21.43;15/6/2022;14.5;4.89
Hacienda Yunguilla;3;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;1;3;3;15/6/2022;3;1.5
Hacienda Yunguilla;3;CAFE 1200;ALIMENTOS;YOGURT;YOGURT GRIEGO;YOGURT 1200 X 500G;1;3;3;15/6/2022;3;1.5
